Unnamed: 0,credit_rating,debt_to_equity,energy_capacity,esg_rating,region,cash_flow_1,cash_flow_2,cash_flow_3,bond_value
428,BBB,2.4086631502679348,6.046842752818102,87.39815912952643,Asia,43154.849746507905,61440.86786289808,80171.04584105815,166083.29894622703
429,BB,2.416436426104887,37.19965167089206,69.32939844438096,North America,44133.605351140424,57505.74239193393,70536.6839192736,155123.64827162208
430,AA,2.3588637579018643,32.92447266133396,94.99710326699127,North America,40492.423731758485,49970.38500438502,57895.3706774563,133901.023298844
431,BBB,0.4179875733386116,34.649457487926355,32.3008791761168,North America,35754.84807331733,34769.177332942745,33916.26713696234,94887.05179776228
432,B,0.4785390570114953,16.41903685985963,40.20537941366102,North America,36247.54427875971,38317.06157437917,0.0,69276.17511753005
433,B,1.1541481932913866,30.01409041672489,24.1285679101552,Europe,51609.799776938424,52653.1810022398,0.0,96910.17756736974
434,CCC,1.041754025855852,32.80641707286343,71.25308793882924,Asia,59164.53043282655,60757.43776753695,0.0,111455.95893152364
435,AAA,1.985695881870734,5.521166512749774,5.8179739139778475,Europe,24678.517884944835,34965.34189036383,44884.67343324272,93991.01469498017
436,AAA,1.4287584523975516,8.161739087869938,13.190337075649817,South America,24059.91461083017,30280.234969149573,36793.203091327065,82162.62232361462
437,AA,1.4593200797610038,18.911559973021696,66.6053963266182,North America,29222.057232082323,32679.07334769719,37226.720089842536,89629.25403588843
438,BBB,0.561206179121926,29.76137335327047,14.971326507801288,North America,37332.54386103652,34072.76857397739,32284.8131424356,94348.64464045319
439,AA,0.0763985700258933,13.385980459923216,84.83514350501704,Europe,25761.029178601955,26598.410898444745,27929.711889286715,72786.59151457713
440,AAA,1.145125031550854,9.18204330499068,63.45836858808925,Asia,22001.28325696113,27006.20287796081,31616.21032028726,72760.29641113983
441,CCC,1.645679371056468,38.90633369835685,89.60259849680861,North America,55221.552008380015,68484.81797395591,0.0,114709.70302290696
442,AAA,1.303439198635843,31.948869491223657,89.60988512719719,North America,33103.40018216867,36017.43592041652,37592.30260279344,96669.56831449886
443,B,0.6485721371286031,55.430226946624586,37.513627924497904,North America,43773.467103376955,51891.8088240278,0.0,88756.41658283319
444,BBB,2.0611893744369083,33.93109359517295,23.13296179723966,Europe,46376.344179701664,57211.05804525032,66578.7245883664,153573.26854033067
445,B,1.6951136611976776,37.0822624536159,27.753297582911873,North America,46380.09106606726,56789.20881990307,0.0,95681.00175897841
446,B,3.165816297107906,27.83831252107477,88.32770724125153,North America,49086.39053561417,54561.152288138874,0.0,96237.51687123242
447,B,1.2500249950436746,37.7718197307308,85.34482294626916,Europe,54421.339266332434,63185.4790682253,0.0,109140.93904569102
448,AA,0.7884473022508234,21.763367798498333,42.93051093806758,Asia,29946.422885782147,27514.117906324023,27810.93561392077,77500.65059681314
449,AA,2.704625549002561,64.11743654206327,71.6234785353417,Europe,42458.69963357864,60615.0202941807,81079.09305739183,165455.63607584668
450,CCC,0.5419982974928321,16.973121696051017,75.74581427517741,North America,41462.07578704651,43141.058037807794,0.0,78617.90259791983
451,AAA,1.2833797435687786,13.772216466518053,85.00066471628952,Europe,24702.499652948387,30355.82054875445,35425.07427450192,81661.32531525294
452,AAA,1.563857651679222,33.03187878338834,16.68588303791012,North America,33003.47542937831,37465.01962615121,41123.710558513136,100937.96594481071
453,AA,2.1011511363278252,42.7161226384272,73.848281345648,North America,36683.16043662658,49248.856323538006,61276.873576156206,132539.77505431545
454,CCC,0.2970110080386916,35.00403088965163,74.08451401703157,North America,45384.11523983004,43666.75547812664,0.0,82830.00134235661
455,B,0.7242026602965426,12.766494459832767,82.31130472985998,North America,38581.21549152995,41708.50869053213,0.0,74574.86163867444
456,A,0.8549143274571732,68.30397319841104,60.052710386243945,Europe,39073.75720694754,49284.06420953253,57266.21738651529,131383.91286226895
457,BBB,2.196734580458167,14.601985727366667,76.27602628890456,Asia,43165.445700488286,57931.05759159764,71935.03579019883,155795.3138072905
458,BBB,0.3041827951338904,5.888273819924185,14.216807193057036,North America,27307.58432511616,31279.56582423295,34660.02956711206,84319.34814900957
459,AA,0.6184969448513575,9.706537998159428,75.25522629912243,Europe,26215.18777747956,29731.284477126323,33663.64066008407,81013.91546117085
460,BB,1.98243472545366,8.574358617327777,93.4478023952453,Asia,46168.40704470791,64128.57542523428,82407.95801847646,173323.51234792173
461,AA,1.7603899956231517,17.08760470136676,49.14558315227073,Europe,29976.538612430177,37147.92222271657,43310.93794234238,99656.96153452029
462,A,1.545996792565732,48.76899514031624,72.95472135624826,Europe,42814.22471929985,55266.76732426545,67487.36564800648,149202.16312839932
463,AAA,0.8667869449944658,58.690983247141126,36.970054343516246,Europe,29818.42184013831,37095.07479053218,42793.68041534386,99011.61345354076
464,BB,0.7415306121601676,27.890665721734937,97.38425433123872,Europe,48837.06359581177,43683.86892825286,39419.12964207263,120185.7722761003
465,A,2.6161120268327096,22.42111352641981,59.30527084062954,Europe,38104.70117434207,44604.53230080543,51038.04702354148,120836.40123882891
466,AAA,0.914784979957488,31.245016404797006,3.4782678470292594,North America,32759.972703903008,32286.77917130724,32008.14570931868,88134.8741995416
467,AA,0.6516796163923994,24.88671911138081,69.17560921074471,Europe,28582.092473482862,25250.193099584303,24044.892530056553,70894.59214912854
468,AA,1.0400730032266616,25.12525447443077,18.651802839557096,North America,31189.978466315497,28490.62787022387,26621.13414045438,78542.91732063689
469,BB,1.124050877368536,4.39705277624811,49.42951377083609,Asia,40997.029361235815,52442.931423797694,62145.48699690632,140295.68285295877
470,AA,0.7633156129190917,10.392524366911225,11.233193497517602,North America,25055.181605274465,29214.17757081565,32485.642284345453,78422.51718260834
471,BBB,1.6052722449327017,17.99299518938729,9.9627820915566,Europe,42307.76101336609,50544.72750870015,57263.45260127522,135604.98693674244
472,AA,0.8659963537269078,37.724218148262274,93.91647036486856,North America,36841.93594042492,41316.68145246597,42509.46519719371,109284.28039874868
473,BBB,-0.2983231462433513,38.19668264321304,87.01554390655598,Europe,42505.20138625109,42063.961798434786,42407.07223259266,115267.2209474493
474,AA,1.2013521988700933,30.723200854642663,46.26771194286021,North America,29338.567121364253,30398.419146422475,30766.47743883407,82090.99474690142
475,AAA,0.6272916173413852,6.619981947270295,5.771198539939748,Asia,19432.532963718244,24402.479408556395,26622.74411357476,63638.66976357485
476,BBB,-0.953878446152694,23.36092562521154,83.65057558611005,North America,34200.37341520666,27602.17300383591,25499.670273356376,79635.3427212175
477,A,1.247177543033672,26.064060025445112,39.81154201874206,Asia,37248.44751164225,34425.83268120497,31333.230173950364,93766.77928586645
478,AA,2.4050024690760883,15.964226583821889,54.21789210161867,Europe,31712.245198848286,40956.990958239585,52147.64166320378,112398.42997610243
479,BB,1.7814245654624468,32.391314718236366,51.43889270560257,North America,40645.73201289701,47710.33929519264,53139.60922122031,127888.89754919903
480,BB,2.444292539401019,14.61706480201332,6.855034935330839,Europe,47168.33729626798,62145.1913522192,78049.71972411092,168712.02894985554
481,BB,1.4890602855561166,36.63408449264625,44.147280679349464,North America,40917.796234843976,48027.32950057323,54134.22330621458,129294.71083531537
482,AA,1.0246774935792564,15.062137738542376,89.43380109533942,Asia,30540.500610500185,34179.694280746684,39071.31869967711,93839.4554519275
483,AA,2.4808438460057953,15.956527721465328,42.64491413391161,Europe,30972.359872112836,41126.86329864737,50235.81617145284,110196.34976269255
484,AA,1.7030406238102211,35.69654335063993,29.599948793999353,North America,34626.85155143315,41897.50205270612,48051.34994322689,112488.78603522156
485,CCC,1.2879806645307483,39.07207728837803,20.334803111928412,North America,50561.71802569356,58949.08015251477,0.0,101622.57059364446
486,BBB,1.4881582189763485,29.088275562966736,47.67601281201902,Europe,40489.68796911547,40573.79985953888,42389.86454219995,111981.19890350121
487,AA,2.5729392136221083,29.085119083313167,55.982582375924615,Europe,34415.22046843532,39978.4483734548,44348.38253543269,107347.83189202908
488,AAA,0.6640869423460855,7.102211471688147,38.96656111633329,Europe,20680.945426137732,24082.237602171503,27256.523983302144,65084.64813553532
489,BBB,2.7898929156447303,38.51488054670837,96.67967938069826,South America,60673.890263533496,81672.45036742478,100249.72987001114,218463.4633593373
490,B,1.4151140184946946,19.77187871972516,97.18971046234851,Europe,50549.16208848862,57000.320336496894,0.0,99843.02995864848
491,CCC,1.3850782727815325,57.63490059703204,95.80660819734592,Asia,73397.29741614836,95357.01229323626,0.0,156393.8091430313
492,AAA,1.770809952336121,2.3703552101906555,93.22853739769734,Asia,21686.912206589423,29899.133242796903,39282.518472507145,81707.31375463447
493,BBB,2.271891103446121,35.223764051065764,92.95577908186152,Europe,49465.69636733369,61734.636658782474,74387.79779479717,167364.29891502357
494,AA,0.0372831191711999,35.58317275243222,86.85604999527807,North America,32489.056791729818,32156.49318871418,31387.182974073665,87222.27486025757
495,AA,2.3805629732068203,27.18499005402627,53.404344197673325,North America,32372.25770038331,33729.43315507723,35277.739719741025,91898.54974386758
496,B,0.8636073424975232,5.992810691952251,45.13348538195112,North America,34339.09205110822,41244.93669409121,0.0,70114.27061020848
497,AAA,0.9217032539038668,66.6843026672193,61.63809230357637,Asia,30656.185948805258,38509.47124811573,44442.339351586685,102516.55689075997
498,AAA,1.204760202477367,35.84841960039488,57.10584674932182,Europe,28589.386874472948,31654.41136705627,33862.86407248124,85191.48691242565
499,AAA,0.9671241941100044,34.070787548883004,50.572050169580464,North America,26077.02311495464,26927.080042682293,27865.782732615295,73330.42631393517
500,AA,0.5138579158532419,19.218797051797793,61.690187171836456,Europe,26966.904162949344,27045.63428492913,26952.353408477877,73496.40967265316
501,BB,0.0830200223083466,28.956972201858495,38.17857580209672,North America,34800.83795179181,30271.291712167545,26394.51620327081,83401.18461755507
502,BBB,1.057732843101017,45.332890266578424,50.50205883257745,Europe,40326.282843348505,49866.40210153012,55410.19132462869,131501.68695909902
503,AA,1.8309569151656508,8.334412951823275,53.71285843816867,North America,25508.84939466734,34874.03470692656,44443.270662292496,94317.68799238624
504,BB,1.2419440954778715,26.590698361367902,81.50402091562161,South America,54386.71729577838,47226.90604999157,44101.7540131583,132729.82285649073
505,BB,1.6210785303577864,11.895737005913029,88.96541193397054,Europe,42802.27427464645,55343.61914197746,67792.47466975133,149524.05326131117
506,A,1.3946203409687097,35.072538260699474,92.45418275929384,Europe,43971.906050298574,49589.67049308659,55104.98654118214,134459.05796728408
507,BBB,2.4706509473840867,11.03189173648572,82.39191568812781,North America,34089.09091869195,47466.55763559554,62073.005951861705,129140.36428644414
508,AAA,1.3614419342212984,12.198273048464769,21.790870632094983,North America,24385.01064751183,30312.846915188675,35959.31521877026,81781.47389577812
509,AA,-0.3395960382613325,8.681386653196189,92.8974127674709,Europe,24941.87965944844,27268.48517424535,28644.08589831316,73231.32936470158
510,AAA,1.1700734778076192,61.942548983424686,48.67005598530363,North America,29015.129246546643,37271.3022859984,45503.002335098216,100746.83056232735
511,BB,3.43711038658897,34.935244269127566,82.1729417170892,South America,60661.64369176155,76805.72403003713,94130.09349901786,208751.16371944622
512,BBB,0.9887283606173016,23.932412632061496,32.588590921874406,Europe,39117.3712454777,35851.26535311641,34853.03880560174,99880.159140061
513,AAA,1.8337447062906231,30.201277964064037,86.71041054218563,Asia,33593.637271457694,38255.1800725683,41978.089818623295,102954.76858792969
514,A,2.235011132589535,19.496773927654424,71.04035957147256,North America,35843.65913562625,43811.22807923856,51339.00098302328,118223.45289990428
515,AAA,0.8767939313631093,9.516403167934094,95.41314792663908,North America,23539.311841694944,27889.595209910247,29790.97632394857,73449.64267342447
516,AAA,2.381274408564683,22.235362812441164,24.686092656475644,Europe,30421.836527212625,34793.77684217798,38844.99609323587,94087.92704785631
517,AAA,0.4950565265047604,18.119885544366763,16.004821552237548,Europe,24682.05917852993,24882.36993193496,25383.515538802196,68003.00115465988
518,BBB,1.58429237500843,17.043542900920947,6.173581065050959,Asia,45142.708437710666,55601.759893873554,63282.33474269549,148091.15100644744
519,A,1.1845316461700577,19.242334239746047,58.14589288620101,North America,30106.244278889742,33112.1011787009,35932.244171456114,89745.88897662713
520,AAA,0.2702207710526039,65.20499217991744,91.4059712194274,North America,39431.96839738755,45438.30340160469,50873.2086648606,122714.32665557956
521,AAA,-0.1603542770433437,7.379516854327115,88.3370798726007,Europe,17610.804744389457,19967.59833004613,20858.88025946897,52902.08032541348
522,BBB,2.0352940827057417,9.691737443316269,39.72491611208804,Asia,40844.650536178866,56558.89007747294,71261.65591764229,151758.74546172214
523,AAA,-0.4139403447122496,16.744591461808895,44.127743878074256,North America,19509.86419454523,19857.728916657044,20201.360769208943,54043.06351900223
524,A,1.3229174010269231,29.657093393251746,41.015723952819016,North America,32604.472383961333,34408.9235747888,34881.998683027035,92394.16843958333
525,AA,0.7146999744169193,31.365121749916145,74.56016786122832,Europe,32970.37907625105,31796.01930459048,29892.552127398947,86062.59827559505
526,AA,0.927776887112042,58.7235367135601,30.662984531579916,Europe,37613.92732517856,45962.56858677512,52893.48953762877,123203.57752273147
527,AA,1.3234891451748292,13.23107690465426,69.90138970665392,South America,31805.0220349211,39586.505540345344,45948.12966253048,105888.34663504468
528,BBB,2.5953620127787085,51.17579290802124,25.45193708365714,North America,45796.95473905045,64942.50965083045,85486.46944759694,176367.3445034204
529,BBB,1.5130613416348562,12.640169749824045,42.88593186487536,Europe,37413.06023012814,47309.87457280213,55879.18398875877,126813.47689788773
530,A,-0.8373749562211983,46.68863128706744,20.00422384984707,North America,35607.1744306115,37995.90815743737,39566.88746887739,102554.36850788104
531,AA,0.9687196684964698,13.274916642915237,7.260165909652483,North America,27543.36821228744,32031.770931524352,35662.39129264473,86092.05418403386
532,CCC,0.976966634858444,37.62812702380356,97.69842123720066,Europe,61644.70873538616,67831.36898001647,0.0,120234.29764369337
533,AA,0.1486176340998124,13.960326055625025,91.39429911254668,South America,29729.30338531904,31761.559754424365,32606.124958697415,85288.68993254052
534,AA,2.0126824146710174,46.33730301102689,17.843751674951115,North America,39602.0234269716,53507.603141963315,67898.74339345525,144902.6735952946
535,B,2.509416488756502,45.27432265074629,3.898017392945397,Asia,68776.47071479476,93838.32487603262,0.0,150615.52755244184
536,B,0.7881515083719705,32.32883431782286,40.126362740295384,Europe,46598.23759356319,46554.9563366979,0.0,86605.99166434398
537,AA,1.008486836748137,36.67169359091361,82.99806335097345,Asia,37576.31075205151,40331.05667820079,42933.6927904088,109456.15800164684
538,BBB,1.8086557887627537,38.57161190980577,80.46565679592774,Europe,47615.98037189152,60183.2195134737,69708.69993479172,160153.5028907889
539,B,0.6074098809707866,21.35646850528837,45.15646282026917,Europe,44005.74253503114,41950.94189352584,0.0,79960.97193225264
540,BBB,1.428959135169898,62.13708839326356,3.351163229702925,Europe,59228.20692054504,78060.43870049721,96263.75650789168,210367.18736491923
541,AA,1.9877496538774768,12.818485858761678,52.81839989187935,North America,28858.033745992525,38539.54530221569,48775.57658302188,104574.52228079483
542,AAA,0.9013347319021032,24.052859426971505,96.95291668162412,Europe,28922.402916035586,27561.38158535636,24695.370710609062,73876.92092876576
543,AAA,0.2297092704129357,28.25063333397167,28.47079293790276,North America,24736.890813211536,20646.462172339903,18362.200430733967,58147.85257165022
544,BBB,1.9187832639072275,4.740100714787741,21.2759347864786,Europe,36704.354409831234,51101.88786512796,67262.2931051326,139411.14445554983
545,AA,1.7673688629138111,25.498064860897223,13.042244329407882,Europe,35711.824338055376,37471.11746750012,37416.25874573404,100320.24050907262
546,AAA,1.7844231914486663,12.67719654740419,14.780635670397269,Europe,26856.974189625533,35240.966123399914,42732.19404396369,94456.34166297008
547,A,0.9759767382593626,20.62444355722076,74.20948733323107,North America,32245.84178619447,33142.39895498759,33764.80594059556,89938.7672282578
548,BBB,2.159932015687107,8.176477368105921,60.70889170194293,Asia,42250.52547403156,59056.241889278965,76727.06287990275,160084.06971062772
549,AAA,2.819708524553369,21.752519294850565,74.56239484077929,North America,30033.323914921213,36939.05475982772,42776.93959531,99060.30597933679
550,CCC,1.9556340405973067,58.95159268384311,47.90094159014354,North America,50338.137345369985,69907.32361705486,0.0,111349.08646684204
551,BBB,0.1121506314465248,29.962315416241054,94.64715622848894,Europe,41723.14126116694,36822.21105565283,33469.21215735576,102047.11975486687
552,BBB,0.7554627074734634,37.0514003911205,59.00595632713318,North America,35207.06122469892,37385.329285670494,39453.75911971347,101521.77075469002
553,AAA,1.7159117074243793,52.19199008708887,89.55468834170253,North America,40637.80231860047,54296.439210589866,68084.25485781879,146764.87902835128
554,B,0.1046677227173153,21.493055201226845,42.00849545062049,Asia,47005.448317178816,42855.13506307197,0.0,83637.96444091585
555,AA,-0.389087063074891,36.58703355950127,75.81786271099114,North America,30268.828110533403,28451.87549323633,27938.07148887259,78768.10171569706
556,BBB,1.0660408698015569,34.061053623565186,76.11339507043206,Europe,43966.96530487158,46601.3075661892,48490.37426188977,126029.86844186098
557,BBB,0.4484910147333898,42.29580802990835,0.0322756921864231,North America,45223.485380865626,48818.70993582912,51524.12536510127,131858.47181092857
558,BBB,1.3889906140912087,15.434099045351411,2.5763851328028387,Europe,41091.855202572224,49643.5211488283,56943.3751948771,133353.0657699883
559,AA,0.673196050734211,23.98606671283986,58.360800469292265,North America,26255.772643173274,24205.89868064199,23017.73485264899,66844.54621006077
560,AA,1.1449932316197309,28.967262015906275,92.5257059411026,North America,34734.61089645426,33688.67364827553,32958.61046404952,92108.08880948462
561,BB,0.5059779325494367,55.41350064192346,80.16638508186979,Europe,50968.25731356906,60758.50068943754,67454.4632137024,161920.6501464824
562,AAA,2.3273719318703963,45.57469862749331,44.65056521553298,Europe,31079.768755378645,41428.690684294175,54345.79371373162,114122.7634035594
563,AAA,1.3583131961658264,11.736008127568413,17.20623857649829,Europe,24647.475662291792,30712.11547020041,35872.750172969536,82318.81078445667
564,CCC,1.3900200627607977,33.44083430977571,57.61852406178735,Asia,57582.63783807592,65684.05883996062,0.0,114417.98509745154
565,AA,2.63905482486369,15.591243878172689,84.2853272470544,North America,32081.69203658127,42776.20776298149,52836.26081641029,114995.22249249255
566,A,2.479782729112612,37.982602641477094,94.45587497751484,North America,45437.31849072901,59227.82160235022,72341.58690737456,159486.39950404578
567,AA,0.8298981239657613,17.310649533566405,34.065209767659866,South America,30673.677686832947,32726.918511830925,35126.55471756221,89240.94486964087
568,AAA,2.0035904438630876,21.600497401401707,67.23068926486523,North America,28033.71277272254,33633.38950283137,37849.921891443744,89901.43544009785
569,AAA,2.2079270493121,23.692578459937476,49.265761422208065,North America,28730.116658237657,31520.99287836548,34851.18914024542,86058.25312880785
570,CCC,0.8309899056854638,22.16976790549198,81.00968503953801,Europe,51399.019250596946,50634.51137879108,0.0,94878.44135321348
571,BBB,2.199274920271616,5.009603421310816,22.80107604796089,North America,33138.851494081,47152.6118466156,62266.5512873339,128117.80801080192
572,AA,1.2511625865828733,6.996301579138222,82.65089880542511,Asia,28165.79112671581,36733.648848551806,42838.45385873321,97148.5324409172
573,BB,2.6671035460470622,51.05092162323259,66.49734114014791,Asia,55749.74939590737,80354.71061538001,105726.47903321825,217309.59843503303
574,AA,0.7177124190093069,7.416435979382544,9.949679763279285,Europe,24739.41494175833,29241.319301104497,33436.34899508896,78967.66157826345
575,AAA,1.0208380146343103,15.199948604572969,48.6173667573214,North America,23214.90416092625,25667.192186712186,28206.52113963409,69756.18596100037
576,AAA,2.1288420014237395,24.04253170101541,69.00761587686803,North America,30122.11361643256,33927.364554451844,36702.736826436,91166.05107070712
577,AAA,1.0084302818960638,33.12475039197418,53.49621023475588,North America,26144.957044321774,27877.708159956972,29159.41192822152,75374.8585574267
578,AAA,1.7123001678878484,33.908070133739834,32.427321153966005,North America,31406.622304018903,36319.58285648955,41124.84693568212,98379.1901740002
579,BBB,0.1817917837042995,4.204141670494192,55.2903595656477,Europe,30058.262379576194,35253.03336693401,37707.7432131185,93175.82336411356
580,AAA,1.3627208559895674,29.45138309002737,40.62339495750121,Europe,28322.14051219227,28692.076335185408,30141.502589418764,79035.38940162437
581,BBB,2.9420613163104616,59.568191452882424,43.000875231251456,Europe,48625.696808741995,69322.86525214478,91999.4472796412,188660.65135603608
582,B,1.0258152680297403,27.735435910661487,31.659780585950543,Europe,48612.29383959924,44942.48334177389,0.0,87061.579930479
583,B,1.2200209299690508,29.003748726560293,83.26481883512938,Europe,54871.79169294461,53644.58839657547,0.0,100916.07226681842
584,AAA,0.9987856137010792,16.472300258493185,43.9855775396551,North America,23466.964828857523,25888.5725280995,28111.07922927272,70114.59592492612
585,B,1.195182949380898,21.256440499423967,7.90328868985386,Asia,56112.76409994306,59193.24607551539,0.0,107130.74683034522
586,B,1.084143688167018,35.76266578751407,50.567850590537546,Asia,53467.989567494515,59400.31006522326,0.0,104799.72708489114
587,AAA,1.8601702964363789,14.597154004429152,52.09458544408935,North America,26029.41644131519,33512.46697123834,41391.74595238457,90942.46228159794
588,AAA,1.298273281545953,49.882733521494515,44.14590875889844,South America,28610.31244452691,37501.76135925697,45016.40458240658,100149.98248976769
589,AAA,1.4088281962035931,36.3198986463404,25.290910960271717,Europe,30677.358978511395,36012.079842627056,39516.92212704978,96016.75346992075
590,BBB,2.29494378320857,10.063298984299848,29.532098200970147,North America,34378.55923632127,47703.08307951817,62523.0713515324,130019.3673625489
591,CCC,0.6586137440509756,9.606940062376395,45.55820743131106,North America,38522.012017055946,43163.592380447306,0.0,75838.28117764721
592,B,1.6314848865791023,26.236834191482444,63.523289337610464,Europe,49389.23802136765,46128.8169370842,0.0,88877.56631249
593,A,2.342325004629803,73.66221048857334,0.610688203753873,North America,58811.99241014286,85035.43755711222,114116.5192187952,231719.20983560782
594,B,0.5791127391895712,30.30285417061768,78.39405634159444,North America,42680.37785425362,39578.37922621899,0.0,76546.73557658528
595,BBB,1.0104037148416052,18.57967120265414,66.06252112173509,North America,32834.631795707704,35175.82637594159,38688.21720302264,96596.92599289844
596,AA,1.1412152522568826,25.857472660533265,49.42534708058261,North America,27646.54470287372,24647.474763930324,23073.29064428945,68617.60473498289
597,AA,2.1138256345640487,17.182221684092934,59.933259603289315,Europe,31880.41133176625,40736.78966291453,48811.21592536801,109476.72913482392
598,AA,0.5986712671548705,17.732992559320635,33.639968385401374,Asia,28141.10542298846,30137.74636103566,30997.323414513285,80913.53056684634
599,A,-0.2354770855570169,46.17506205913792,26.63520936483681,North America,34503.955477543306,36887.85617592695,38205.87291894385,99322.95243939845
600,BBB,2.25911907330032,28.38508743743471,34.50979691719049,Europe,44363.79182835611,48863.84750273529,51933.9865272001,131434.71063240233
601,B,1.8494490990897676,21.027841658795612,76.78150371515294,Europe,50641.941011372386,59049.26900046698,0.0,101789.8476756535
602,BB,1.5772793338530482,35.388268434729056,99.94088884438128,Europe,56359.006072776494,65996.80246533662,74826.90071621395,178174.5794191154
603,AAA,1.1758463807693973,36.074476900864234,98.5791839186696,North America,36731.057322524546,41855.37449625848,44114.511133977096,111053.7912131578
604,AAA,0.3027772484027389,50.74222301069877,23.056667998387624,Asia,30946.8840354268,33843.66393786096,37447.781696772116,92519.22555282079
605,BBB,0.7912330898841268,36.292682711008226,95.78953030816308,North America,42409.057623536064,44455.58281331029,45996.5877792965,120445.68471069715
606,AAA,1.89581076306388,32.79563214148518,5.7063856732997635,North America,36130.87878459745,42691.6518905717,48563.27783995724,115083.73280213904
607,AAA,1.6838921911005242,52.22813885230181,28.835231861004328,North America,34178.133411924326,45550.79578492119,57161.46577801272,123244.7411198156
608,CCC,1.7310074796570043,24.05134130262577,68.04633948261706,Asia,58657.38215685,63492.21448930079,0.0,113453.48367709141
609,BBB,1.1991703800086293,8.093237847955333,13.800908372193277,Asia,40433.74634363754,50907.11093569183,61448.80924746416,137764.3719458382
610,AA,1.50719464650039,34.64836994006168,7.475266234142042,North America,38166.08876437558,44401.580560968934,49213.95576923006,119135.06379092668
611,BB,0.0440764340461523,29.844672110670363,82.58360665163093,North America,38501.56097618825,33331.07619993397,32042.254052107462,94579.72576463506
612,A,1.1691032084478543,36.44298318406017,32.38723337418904,Europe,38106.679779294536,42758.38843146478,46007.62114421185,114818.30770234065
613,AAA,2.143029209020982,40.32703907841937,46.334861208338985,Asia,31651.50083662937,41069.48170016506,51102.86461772841,111540.09292757636
614,CCC,1.2128032437402638,4.6600350049822605,10.627561685387366,North America,39010.78581435622,50205.55667830157,0.0,82691.04923662185
615,CCC,0.8139181848501935,14.474416828045491,36.53378226374421,Europe,48279.03657969514,54647.50619530721,0.0,95546.93388116744
616,A,1.9142610704413463,37.13081318747932,60.72946474773219,North America,36703.42320187951,45832.287652696206,53967.42035366373,123145.96390805909
617,B,0.7922666250088068,19.987212311866184,5.922676659793891,Asia,53973.86486801827,56074.89248270209,0.0,102265.26130986057
618,AAA,1.3997482739235598,23.921191834443224,53.777192673153905,North America,26758.53554028878,26988.009472547736,27625.033337557394,73826.78217635321
619,B,1.4705160080546698,20.14599188824912,78.79304535318269,Europe,48822.63192043741,55840.9617732429,0.0,97147.14311991127
620,A,0.085811762396555,22.42616282074326,12.576049089280604,South America,40349.38720511547,36607.23039393861,34143.90211012719,101126.61130970955
621,AAA,0.1040391651239045,3.4833521105313703,1.8404265794882304,Europe,16532.60179634571,19339.808127621414,21278.66952978343,51668.42591016699
622,BBB,1.7528050871387444,12.96379855908636,60.23014869501342,North America,33851.71238285669,42857.90853681698,52812.93457634115,116734.91108268953
623,B,1.469085409287263,13.20122179626329,68.1403618762644,North America,39024.66341364083,48637.6432817637,0.0,81282.12232751618
624,BB,1.3068127627643944,7.356982086275384,7.435149807223151,North America,35303.16252033231,45385.57298660014,54926.16741101835,122235.40069160121
625,AAA,1.04097678654447,52.71023517842664,63.90559002303273,North America,30322.033640559996,36420.68444327451,42809.9743343531,98893.627114574
626,AAA,1.1436997389667627,32.397720896466865,22.869692613837,North America,29742.988941771404,31382.141094208404,32120.86993622501,84538.39835304767
627,BBB,1.327781300908923,3.651150680518124,46.19334331595396,Europe,33049.8296337475,43184.619348092965,53042.28600385448,116465.6719495162
628,BBB,0.8826609808958501,16.75473008934621,76.3943216359899,Asia,40466.329491726545,43408.2659931765,47336.43251016566,118802.92846787992
629,AAA,0.563780259548573,15.804615151567685,16.09956554726175,North America,23414.139961590972,25213.259093228586,26275.62182689019,67866.22022022179
630,BBB,0.5933003614067915,6.899139468359709,32.96146314136723,Europe,32922.45052182196,38445.27856347606,42758.73721182532,103162.32061659335
631,AA,1.0431985338252865,46.29934271028909,6.0749707010349985,Asia,43960.128551728456,52805.07734125135,60152.883923559864,141724.873650927
632,AAA,0.5947275008370626,12.32937733773146,1.8968038748674476,Europe,23571.9664513007,25765.380876532363,27830.004179924024,69860.05581500228
633,BB,1.2034810498479709,17.687215193762146,34.65240122295676,Europe,42585.519224471594,48253.59348031775,54383.189836861085,131303.31319397443
634,BBB,2.153390403010102,38.6108201598638,50.342421585123695,Europe,43982.27141243883,56002.15202854476,69042.2746383425,152324.7930033718
635,A,1.2206007767485365,23.77574075614148,70.07451744109387,Asia,39713.959909860896,39216.274271970586,38515.8837206139,106664.60426027828
636,AAA,0.6481947736201996,32.622889158822446,67.38599373351917,North America,26523.134191895464,26176.66340355385,26770.332528884937,72128.3529201436
637,BB,0.999102826657418,24.6683112882942,97.5256948730648,North America,42447.717960842194,39188.730788036075,37645.924319452315,108491.6969646636
638,BB,1.0158190435237224,36.89942922619084,99.73840432344934,Asia,57671.67619711866,63604.2420788195,68265.65478312013,171586.76771251822
639,AAA,1.937955527538048,44.006676785444384,96.2804417490598,North America,40019.231430979875,52808.46277366709,65821.6901206142,142871.6369166353
640,AA,0.0650599347093225,66.88900886447011,51.22798171319188,South America,35416.77120676263,40603.00817476768,45589.87590525515,109940.63254008595
641,BBB,1.0309752875127614,39.03437426696629,31.58637928966951,North America,37938.56436464951,43251.13469250452,47512.57428637842,116405.16827602568
